Thu Nov 02 2023 15:25:33 GMT+0000 (Coordinated Universal Time) - Run Time: 7017ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 1, 
and
Trip purpose of destination - purp_dest In S, 
and
Primary travel mode of trip - mode_prime In W, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (420)

   ggh4_orig   ggh4_dest      total
        4052        4030         15
        4054        4054         27
        4073        4058         12
        4074        4074         15
        4090        4078         37
        4129        4129         76
        4164        4164         92
        4246        4246         21
        4251        4251         30
        4273        4273         21
        4274        4274         56
        4278        4278         25
        4307        4307         20
        4329        4317         57
        5054        5054         70
        5076        5076         38
        5094        5096        101
        5113        5113         37
        5124        5112         23
        5125        5125         13
        5183        5183         14
        6041        6041         54
        6084        6111         55
        6175        6191        230
        6181        6206         79
        7016        7016         22
        7168        7168         11
        8108        8107         27
        8139        8125         16
        8217        8217         55
        8243        8253         19
        8255        8255          7
        8268        8268         20
        8312        8312         32
        8322        8322         25
        8377        8377         25
        8379        8352         20
        8390        8390         15
        8392        8380         17
        8529        8541         50
        8576        8576         45
        8858        8858         71
        8859        8858         36
        9123        9123         24
        9125        9131         16

TABLE    : start_time (820)

   ggh4_orig   ggh4_dest      total
        1041        1041         29
        1043        1043          8
        1055        1118         17
        1138        1152         20
        1156        1185         12
        1162        1187         11
        1186        1187          7
        1197        1142         31
        1207        1207         14
        1236        1278         53
        1306        1306         23
        1314        1314         10
        1337        1371         19
        1413        1392         12
        1423        1443         30
        1429        1455         19
        1461        1461         49
        1468        1468         12
        1505        1512         23
        1510        1510         17
        1543        1562         44
        1557        1557          7
        1566        1566         17
        1568        1589          8
        1582        1582         40
        1589        1589         16
        1604        1598         12
        1604        1615         12
        1614        1620         16
        1615        1615         24
        1620        1620         13
        2055        2042         26
        2063        2094         83
        2157        2157         33
        2206        2206         17
        3060        3060         18
        3091        3094         27
        3190        3190         20
        3216        3216         13
        3258        3258         32
        3272        3272         21
        3290        3295         15
        4056        4056         22
        4061        4061         11
        4075        4058         21
        4121        4121         19
        4254        4244         29
        4286        4286         16
        4287        4287         12
        4320        4320         29
        5023        5024         20
        5037        5028         18
        5044        5044         14
        5054        5054         23
        5069        5069         19
        5076        5076         25
        5113        5113         14
        5122        5122         40
        5124        5124         35
        5129        5122         46
        5148        5148         14
        5183        4081         17
        5189        5189         32
        6097        6097         49
        6142        6142         29
        7084        7084         29
        7094        7094         97
        7145        7145         10
        8110        8110         51
        8156        8156          5
        8238        8243         32
        8340        8364         40
        8368        8368         21
        8379        8384         28
        8387        8387         30
        8601        8601          7
        8705        8706         44
        8865        8865         36
        9112        9112         26

TABLE    : start_time (825)

   ggh4_orig   ggh4_dest      total
        1055        1071         14
        1063        1111          5
        1146        1146         36
        1153        1187         29
        1192        1207         32
        1204        1220         16
        1209        1187         14
        1226        1226         10
        1286        1259         23
        1304        1325         24
        1353        1353          7
        1353        1411         18
        1371        1371          5
        1466        1500         16
        1468        1468         29
        1501        1501        168
        1513        1534         30
        1547        1547         19
        1604        1615         17
        2055        2055         28
        2115        2094         26
        2157        2157         54
        2235        2235         20
        3116        3116         22
        3187        3187         19
        3257        3257         51
        3303        3303         41
        4074        4074          7
        4341        4341         17
        5038        5038          8
        5122        5122         25
        6224        6224         23
        7045        7045         41
        7067        7067          5
        7154        7154         31
        8524        8524         34
        8560        8565         26
        8710        8710         82
        8837        8837         17

TABLE    : start_time (826)

   ggh4_orig   ggh4_dest      total
        2094        2094         13

TABLE    : start_time (830)

   ggh4_orig   ggh4_dest      total
        1024        1045         19
        1030        1045         25
        1049        1070          7
        1055        1071          9
        1071        1071         11
        1108        1146         18
        1114        1096         13
        1118        1126         31
        1119        1119          6
        1119        1128          5
        1125        1147         19
        1131        1103         21
        1131        1193         22
        1141        1142         16
        1144        1144         49
        1155        1147         16
        1158        1126         15
        1159        1159         91
        1169        1162         11
        1169        1187         18
        1181        1181         20
        1186        1187         30
        1192        1215         35
        1202        1192         29
        1202        1215         41
        1207        1207         13
        1208        1187         25
        1229        1242         12
        1240        1240         27
        1242        1285         13
        1244        1232          6
        1244        1243         17
        1249        1249         11
        1254        1254         11
        1275        1275         18
        1278        1278         25
        1293        1303         40
        1293        1321         40
        1299        1340         24
        1301        1301         15
        1302        1341         25
        1306        1306         23
        1315        1271         18
        1326        1326         29
        1326        1336         29
        1329        1311         16
        1329        1329         59
        1343        1343          9
        1348        1348         19
        1349        1349         19
        1352        1370         71
        1354        1346         20
        1374        1388          5
        1381        1366          7
        1388        1427         50
        1394        1343          5
        1409        1409         16
        1414        1444         39
        1418        1418         29
        1418        1438         21
        1425        1441         85
        1427        1444         54
        1428        1381         56
        1441        1411          5
        1442        1444         54
        1443        1443         27
        1446        1429         23
        1446        1455         21
        1452        1459         47
        1468        1468         17
        1481        1481         16
        1488        1488        118
        1491        1500         16
        1495        1495         12
        1521        1565         45
        1539        1565         29
        1547        1547         36
        1556        1556         65
        1559        1582         12
        1563        1593         10
        1566        1565         17
        1567        1553         41
        1567        1567         41
        1572        1572         43
        1578        1578         17
        1580        1599         29
        1590        1553         13
        1592        1592         13
        1593        1589         44
        1603        1603         16
        1604        1604          6
        1613        1593         12
        1615        1615         15
        1620        1620         45
        1621        1621         46
        1626        1626         13
        2002        2002         52
        2013        2013          9
        2014        2013         14
        2014        2014         58
        2020        2020         39
        2020        2021         92
        2026        2031         17
        2032        2021         25
        2041        2041         35
        2055        2042         29
        2055        2055         39
        2094        2094         18
        2104        2104         54
        2124        2124         13
        2156        2157         27
        2177        2181         53
        2181        2181         11
        2198        2198         37
        2206        2206         22
        2235        2235         40
        2241        2235         26
        2295        2295         41
        3015        3006         10
        3060        3051         24
        3083        3083          9
        3094        8425         62
        3116        4030         16
        3120        3161         21
        3130        3130         13
        3144        3144         54
        3221        3221         15
        3257        3257         32
        3273        3280         18
        3295        3295         23
        3318        3323         18
        3333        3333          8
        3362        3351        102
        3382        3382         25
        3403        3409         26
        4011        6146          7
        4023        4030         18
        4040        4040         57
        4043        4043         12
        4051        4051         13
        4057        4057         20
        4067        4065         15
        4075        4065         16
        4117        4117         44
        4138        4138         17
        4171        4164         34
