Fri Nov 03 2023 17:09:33 GMT+0000 (Coordinated Universal Time) - Run Time: 2500ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 3, 
and
Trip purpose of destination - purp_dest In S, 
and
Primary travel mode of trip - mode_prime In W, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (640)

   ggh4_orig   ggh4_dest      total
        9117        9112         33
        9135        9135         86

TABLE    : start_time (825)

   ggh4_orig   ggh4_dest      total
        1024        1045         31
        1030        1030         16
        1102        1057         19
        1118        1126         43
        1178        1151          6
        1181        1187         39
        1182        1176         16
        1188        1171         91
        1194        1194          5
        1263        1258         37
        1302        1341         11
        1333        1321         22
        1382        1382         13
        1441        1441         16
        1448        1448         18
        1493        1493         26
        1544        1582         15
        1565        1565          7
        2008        2010         12
        2063        2063         42
        2063        2094         45
        2177        2177         15
        3091        3094         25
        3097        3097         24
        3232        3232         25
        4046        4046         24
        4071        4060         31
        4111        4122         13
        4226        4228          7
        5034        5034         19
        5054        5054         98
        5084        5084         22
        5129        5122         21
        5143        5143         11
        8156        8156         18
        8268        8268         17
        8702        8702         12
        8837        8837         29

TABLE    : start_time (830)

   ggh4_orig   ggh4_dest      total
        1003        1003         11
        1024        1030         31
        1043        1043         31
        1071        1126         15
        1094        1144          5
        1101        1144        146
        1103        1103         23
        1111        1114          4
        1113        1151         23
        1118        1126         55
        1123        1089         41
        1126        1126         11
        1130        1126         22
        1136        1130          9
        1137        1144         14
        1148        1151         30
        1155        1147         36
        1166        1197          6
        1178        1151         44
        1187        1187         56
        1190        1204         11
        1199        1152         23
        1209        1186         23
        1214        1233         39
        1215        1215         15
        1230        1230         16
        1240        1230         10
        1242        1242         24
        1244        1270         17
        1251        1251         16
        1260        1288         15
        1275        1260          9
        1292        1325         29
        1303        1303         66
        1303        1333         31
        1306        1306         24
        1323        1325         11
        1333        1333         20
        1337        1371         28
        1340        1340         13
        1342        1342         29
        1343        1354         24
        1344        1344         15
        1354        1354         35
        1366        1381         20
        1367        1367         76
        1371        1371         12
        1373        1337         15
        1381        1366         40
        1384        1343         32
        1388        1388         90
        1389        1392         73
        1398        1371         22
        1412        1463         19
        1414        1444         28
        1425        1411         20
        1425        1441         39
        1461        1461         17
        1462        1444        134
        1464        1447         14
        1464        1464         14
        1467        1467         51
        1475        1475         16
        1480        1471         74
        1480        1499         25
        1483        1483         11
        1491        1500         31
        1494        1468         77
        1502        1517         63
        1507        1507         13
        1517        1517         13
        1520        1500         22
        1531        1506         17
        1556        1556         38
        1562        1562         42
        1565        1565         20
        1582        1578         53
        1589        1593         88
        1590        1567          5
        1590        1590          4
        1599        1599         17
        1602        1602         39
        1605        1605         25
        1613        1593          8
        1620        1620         23
        2002        2004         17
        2013        2013         65
        2115        2094         62
        2134        2134         16
        2143        2097          9
        2143        2143         42
        2152        2152         49
        2177        2158         18
        2177        2181         54
        2196        2196         27
        2223        2227         22
        2235        2235         40
        2292        2292         64
        3056        3056         79
        3075        3075         20
        3122        3117         48
        3134        3155         23
        3141        3141         31
        3141        3161         98
        3153        3124         24
        3162        3196         22
        3187        3187         19
        3189        3189         11
        3232        3211         13
        3253        3232         45
        3253        3256         29
        3268        3285          7
        3317        3317         31
        3362        3351         42
        3394        3394         28
        3422        3422         16
        3429        3429        109
        4030        4030        139
        4034        4046         11
        4036        4039         50
        4052        4060         32
        4063        4076         36
        4094        4094          7
        4174        4174         18
        4228        4200         20
        4228        4228         51
        4235        4235        121
        4244        4228         54
        4245        4245         55
        4278        4280         18
        4280        4280         25
        4307        4307          6
        4310        4310         13
        4330        4330         13
        4341        4341         53
        5034        5034         19
        5053        5053         34
        5054        5054         54
        5074        5074          4
        5076        5076         17
        5084        5084         18
