Fri Nov 03 2023 12:25:04 GMT+0000 (Coordinated Universal Time) - Run Time: 3400ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 3, 
and
Trip purpose of destination - purp_dest In W, 
and
Primary travel mode of trip - mode_prime In D, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (400)

   ggh4_orig   ggh4_dest      total
        1453        3115         30
        1549        1511         22
        1607        3160         29
        2082        3131         54
        2094        1623         13
        2111        2011         16
        2204        2011          7
        3055        1394         25
        3444        3419         28
        3470        3249         15
        4015        4111         57
        4023        5076         14
        4051        1044         35
        4087        4164         11
        4143        4053         30
        4177        4149         36
        4199        1246         20
        4323        3432         27
        4362        4288         11
        5038        4154         23
        5081        5060        109
        5194        5195         25
        6041        5008         18
        6094        5074         33
        7004        7022         22
        7090        7136         30
        7126        6039         21
        7168        5052         23
        8271        8264         12
        8301        8280         22
        8426        8426         23
        8596        8569         51
        8703        8702         20
        8829        3399         23
        8840        4361         14
        8883        8885         21

TABLE    : start_time (700)

   ggh4_orig   ggh4_dest      total
        1003        1161         20
        1003        4169          9
        1009        1128         18
        1009        1516         93
        1009        4156         27
        1012        3064         27
        1015        4158          6
        1021        3156         27
        1022        4158         11
        1030        3134         24
        1036        1033         19
        1043        1280         10
        1043        4165         16
        1048        1221         15
        1054        1106         10
        1055        1152         19
        1055        4109         28
        1055        5083         10
        1057        4064         31
        1059        1172         16
        1062        4111         13
        1062        4273         16
        1063        1013          4
        1081        3169         21
        1081        4115          8
        1091        4294         15
        1096        3064         12
        1096        4090         19
        1098        4158         12
        1110        1363         11
        1112        4311        126
        1113        1061         43
        1113        1104         43
        1126        1091          5
        1131        1090         19
        1131        1236         23
        1144        1364         22
        1146        1146         18
        1146        3070         19
        1156        4170         14
        1158        1088          6
        1158        1110         19
        1165        1108         11
        1168        1090         15
        1169        3184         16
        1174        1075          5
        1174        1163          4
        1178        4121          6
        1179        1013         20
        1188        4384         19
        1190        3415         23
        1190        4131          5
        1193        1029         25
        1193        1057         18
        1198        1067         26
        1198        4262         26
        1201        4340         24
        1202        1084         34
        1211        1133         23
        1213        1365          6
        1216        1269         16
        1224        1448         15
        1229        1491         15
        1230        3193         20
        1234        1205          8
        1236        1100          6
        1239        3115         19
        1240        1569         48
        1240        3062         16
        1243        5051         13
        1246        3024         25
        1246        4111         19
        1248        1100         50
        1248        3369         25
        1249        3115          9
        1252        1471          7
        1253        1111         12
        1254        1275          4
        1258        1029         43
        1258        5130         19
        1259        4145         29
        1263        1306         16
        1269        4080         20
        1275        1486         15
        1275        1491          4
        1283        1465         13
        1285        1114         86
        1285        4169         17
        1286        1477         17
        1291        1578         32
        1291        4005         21
        1292        3024         22
        1297        1253          9
        1298        4154         12
        1301        1010         12
        1304        4158         38
        1305        1305          8
        1306        1110         18
        1307        1629         19
        1308        1528         17
        1311        1100         28
        1313        1602         10
        1315        1268         16
        1315        1290         13
        1321        1091         33
        1323        1562         15
        1333        4006         19
        1336        4112          9
        1341        3062         27
        1341        4383         28
        1342        1029         33
        1343        1104         13
        1351        1084          7
        1352        1333         24
        1352        1404         31
        1353        1277          4
        1354        1124         17
        1366        3086         32
        1370        1044         22
        1370        1376         23
        1372        1321         13
        1373        1527         24
        1375       16518         15
        1386        1588         21
        1388        1221          5
        1388        1404          5
        1391        1449         16
        1393        1020         14
        1393        1056          5
        1393        1295         10
        1398        3129         23
        1403        4006          5
        1403        4366          9
        1407        1365         16
        1407        3346         18
        1408        4330         14
        1411        4384         39
        1411        5009         42
        1418        3102         40
        1419        1362         61
        1420        1090         13
        1420        1406          9
        1423        8809         20
        1425        1075         60
        1426        1563         29
        1426        4297         12
        1427        1150         60
        1434        4378         45
        1436        1100         15
        1437        1213         16
        1440        1152         34
        1448        1362          5
        1448        1540          5
        1453        1441         38
        1459        4144          4
        1460        2003         37
        1463        1253         11
        1464        3161         15
        1467        1135         17
        1467        1473         23
        1472        1454         16
        1475        2007         22
        1481        3086         12
        1481        3296         82
        1483        1300         20
        1491        2028         19
        1492        1472         38
        1494        3381         77
        1496        1082         27
        1497        1476         63
        1502        1251         57
        1503        1528         33
        1509        1536         37
        1514        1440          5
        1518        2001         15
        1520        1307          8
        1520        1324          4
        1520        4077         45
        1523        1522         17
        1526        3102         25
        1528        1463         20
        1528        1541         26
        1529        1516         24
        1531        1516          8
        1531        8871         16
        1533        1357         16
        1535        1262          8
        1535        1367         14
        1535        1569         17
        1537        4387         17
        1539        1524         12
        1541        1283         18
        1544        1490         40
        1544        3129         11
        1556        1186         16
        1556        1618         19
        1556        3175         15
        1557        4149         27
        1562        4100         37
        1565        1129         23
        1565        1626         20
        1567        1256         14
        1567        1404         14
        1568        1522         13
        1577        1511         14
        1580        1084         28
        1582        1384         15
        1583        1356         13
        1585        1300         38
        1592        1020         27
        1592        1620         13
        1602        1524          9
        1604        1517         29
        1607        4145         61
        1613        1424         25
        1614        3100         47
        1620        1503         14
        1621        3265         51
        1625        3088          4
        1626        1468         15
        2001        1516          5
        2002        1567         16
        2004        1357         11
        2004        2137         50
        2004        4158         11
        2004        4172         26
        2008        1371         12
        2013        1256          9
        2013        1347         25
        2013        1447         27
        2013        3164         29
        2014        1199         12
        2014        1320         14
        2014        1516         19
        2018        1578         30
        2020        1440         14
        2020        9307         30
        2021        1080         41
        2021        2013         36
        2021        3184         12
        2021        3299         17
        2023        1345         30
        2023        3092         13
        2026        1474         17
        2029        2011         37
        2031        1389         38
        2032        3098         37
        2035        2010         60
        2038        2007          8
        2038        2038         26
        2039        2018         34
        2041        2047         19
        2047        1490         34
        2055        3276          7
        2063        2035         36
        2065        2205         22
        2069        1221          3
        2070        2071         86
        2070        2132         11
        2074        1383         15
        2085        1528         15
        2085        1537         18
        2094        3116         14
        2101        3414         27
        2102        2238         24
        2109        1174         41
        2109        2008          7
        2112        2042         15
        2115        1628         77
        2115        2011         31
        2121        1611         16
        2121        3094         21
        2124        1470          8
        2124        2008         28
        2134        1110         11
        2139        1409         18
        2139        4292         18
        2141        2002         27
        2141        3179         16
        2143        1230         21
        2143        1362          9
        2143        2028         23
        2143        2115         51
        2150        2116         16
        2150        2150         21
        2152        2098         14
        2152        3244         30
        2156        1600         11
        2158        2044         32
        2161        2091         24
        2174        2301         43
        2175        2241         18
        2177        1516         19
        2181        1551         16
        2181        2032         59
        2181        3200         17
        2182        1516         14
        2189        2011         24
        2194        2044         17
        2196        2198         27
        2196        2222         14
        2198        3102         37
        2201        2005         17
        2201        2167         20
        2201        2227         17
        2202        2071         43
        2202        9303         24
        2204        1253         33
        2204        2068         20
        2212        2233         23
        2218        3351         20
        2223        1576         14
        2223        2044         16
        2227        2310         11
        2239        2276         23
        2241        2140         25
        2254        2101          6
        2258        2215         10
        2272        2087          7
        2276        2164         64
        2276        2204         29
        2276        3103         12
        2279        2295         11
        2281        1473         76
        2281        1479         25
        2288        3143         13
        2295        2277         29
        2296        2058          9
        2301        2099         12
        2302        1029         12
        2303        2011         10
        2309        3143         20
        2311        2291         37
        2311        3419         52
        3023        3024         32
        3028        3009         21
        3033        2132         19
        3034        1478         36
        3034        3269         23
        3040        3164         23
        3044        8833         71
        3050        1044         26
        3055        1134          8
        3056        3024         25
        3056        3383         20
        3058        3260         66
        3075        1404         19
        3075        8833         20
        3076        1476         20
        3082        3099         21
        3082        4311         22
        3083        1064         42
        3084        6200         15
        3087        1154         19
        3087        3042         12
        3089        1513         15
        3094        3247         27
        3095        3377         18
        3097        1292         19
        3097        1477          9
        3097        3064         13
        3097        3244         11
        3097        3334         23
        3109        1406         21
        3116        1449         27
        3118        1227         20
        3121        1125         63
        3124        1100         16
        3127        3196         23
        3128        1100         23
        3130        2087          9
        3130        3034          7
        3135        1122         17
        3135        1490         27
        3135        3068         17
        3144        1542         28
        3144        3077         31
        3144        3212         31
        3145        6222         25
        3149        1454         13
        3153        3392         24
        3159        3010         27
        3159        3202         27
        3160        1528          5
        3161        3041          9
        3162        1482         22
        3165        4149         19
        3165        4287         12
        3166        3235         20
        3167        1497         28
        3168        3126         13
        3170        1003         39
        3171        1524         81
        3171        3087        138
        3171        3264         13
        3173        1100         11
        3173        1487         18
        3175        1477         25
        3175        1494         30
        3179        1517         15
        3179        3209         10
        3179        8269         40
        3181        4170         17
        3186        4117         23
        3187        1627          7
        3187        3283         14
        3193        2294         22
        3195        3240         26
        3199        3036         23
        3203        1477         33
        3212        1350         36
        3212        1469         24
        3212        3309         42
        3214        3138         15
        3215        1484         54
        3216        4378         23
        3219        1095          5
        3224        1521         30
        3224        4158         19
        3235        4294         22
        3237        1110         30
        3237        3210         27
        3242        1081         32
        3245        1595         15
        3247        3283         16
        3253        3462         11
        3255        4182         36
        3257        1335         24
        3257        2011         42
        3259        3066         18
        3259        3245         38
        3261        1354         11
        3262        3194         14
        3266        4093         16
        3269        1100         12
        3269        4111         26
        3270        1630         12
        3272        1018         13
        3276        1490         17
        3280        3027         10
        3280        3283         10
        3281        1459         17
        3285        3209         12
        3287        1381         10
        3287        3153         28
        3287        4158         13
        3298        4115         18
        3299        1554          9
        3302        4234         14
        3303        1469         13
        3303        1545          6
        3304        1013         32
        3304        3013         21
        3304        3017         32
        3307        1347         25
        3307        3295         20
        3308        2268         23
        3310        3022         25
        3326        2281         95
        3329        3144         50
        3330        1404         15
        3334        1440         47
        3334        3115         19
        3335        1541         21
        3341        1516         29
        3345        1469         30
        3349        3224         66
        3351        1367         32
        3355        3389         42
        3359        4079          6
        3360        1199          5
        3361        3292         24
        3361        4001         42
        3362        2044          9
        3377        3419          5
        3381        3169         14
        3384        3377         18
        3387        3480         15
        3388        1524         19
        3388        3374         17
        3390        5051         19
        3392        4131         15
        3394        3285         35
        3394        3341         28
        3394        3420         58
        3397        3432         21
        3398        1058         22
        3407        1473         20
        3407        1491         20
        3407        1516         20
        3408        3129         14
        3411        3432          9
        3416        1390         21
        3417        3129         20
        3419        3395         17
        3424        3432         13
        3425        3099          5
        3428        3251         14
        3429        1516         36
        3431        3255         20
        3443        3251         47
        3443        3283         18
        3443        3351         14
        3446        8818         28
        3447        3419         24
        3455        1372         14
        3455        2299         67
        3455        3036         16
        3465        3372         19
        3466        1502         19
        3469        2294         12
        3469        3389         23
        3469        3466         50
        3474        3432         28
        3474        3473         31
        3487        3367         10
        4001        4046         14
        4003        4158         18
        4005        3209         23
        4007        3052         25
        4010        1443         29
        4010        4048         15
        4010        4156         57
        4010        5137         23
        4012        4006         25
        4013        4159         20
        4013        4166         12
        4016        1102         10
        4022        1516          6
        4027        1057         11
        4027        1490         48
        4030        4131         14
        4030        4189         57
        4032        1057         30
        4033        1013         14
        4035        1356          7
        4036        1114         33
        4037        4308          5
        4040        1084         19
        4040        4070         16
        4040        5097         26
        4042        4079          7
        4043        4092         11
        4043        4383          4
        4044        3309         16
        4044        4002          7
        4044        4137         11
        4044        5111         35
        4044        7080         35
        4045        4381         22
        4046        1584         24
        4051        1044         35
        4052        1347         39
        4052        4150         16
        4053        5053         15
        4055        4026         20
        4057        1010         28
        4057        4144          9
        4060        1477         12
        4060        4147         11
        4061        3199         32
        4061        4082         32
        4063        1384         18
        4064        1166         40
        4064        4285          4
        4064        5161         40
        4066        1345         18
        4066        4076         37
        4066        4247          6
        4066        4384          8
        4070        4256         13
        4070        4345         20
        4074        1316         26
        4074        1343         11
        4076        1516         36
        4076        4079         36
        4080        4048         10
        4080        4186         27
        4081        1568         16
        4081        4020         13
        4084        4115         57
        4088        5161         18
        4089        4069         17
        4090        4165         18
        4091        1082         26
        4094        4115         18
        4097        2035         39
        4098        4016         27
        4098        4149         68
        4099        4053         65
        4099        4115         65
        4104        4129         18
        4105        1010          9
        4113        4013         46
        4113        4159         19
        4117        4170         17
        4117        4379         12
        4117        5157         19
        4121        4156         29
        4123        4117         25
        4125        4169         27
        4128        4088          8
        4128        5032        113
        4142        3359         21
        4143        4076         16
        4148        5114          8
        4160        1122          9
        4160        4103         14
        4162        4149          9
        4164        4241         19
        4173        1289         28
        4173        4145         28
        4173        4180         14
        4173        4246         14
        4181        4055         14
        4181        4145         24
        4186        4288         67
        4187        4149         36
        4187        5164          8
        4188        4077          4
        4191        4048         25
        4199        1251          5
        4199        4189         11
        4200        3064          8
        4210        4012         82
        4210        5032         21
        4214        3193         15
        4214        4047         29
        4221        4305          7
        4224        1256         41
        4224        4156         19
        4224        4294         15
        4226        4045         41
        4228        4131         10
        4228        4308         20
        4228        4361         51
        4228        8702         31
        4245        1374         14
        4245        4156         21
        4245        4247          8
        4247        4294         27
        4254        1457         10
        4254        4149         18
        4257        4219         10
        4259        1516          9
        4259        4215         20
        4266        1010         14
        4266        1454         29
        4266        4225         51
        4266        4255         51
        4269        8537         12
        4272        3129         27
        4272        4225          9
        4274        4092         12
        4274        5137         12
        4278        3100         83
        4278        5137         11
        4279        4287         18
        4280        4311         12
        4286        1347         35
        4286        4012          6
        4286        4182         20
        4286        4238         35
        4290        4340         26
        4298        1256         23
        4298        3022          8
        4299        1352          6
        4300        1353          9
        4300        3144         12
        4300        5074         13
        4301        1013         11
        4307        1084          7
        4310        4164         29
        4311        2215         57
        4311        4158          9
        4311       17857         15
        4313        4165         16
        4316        3034         49
        4316        4306        126
        4323        1277         36
        4323        4308         36
        4326        1044         11
        4326        1125         23
        4326        1444         78
        4326        1510         11
        4329        3111         28
        4329        4154         44
        4330        1195         29
        4330        1516         13
        4330        4136         13
        4331        1099         18
        4331        3022         11
        4332        1221         19
        4332        1516         44
        4341        1381         11
        4348        8704         18
        4364        4361         62
        4366        3157          7
        4366        4110         25
        4366        4116         31
        4366        4361         16
        4366        4366         13
        4367        4149         20
        4367        4301         15
        4369        3007         35
        4370        1014         17
        4370        1364          8
        4370        1374         12
        4370        4145         26
        4371        3009         36
        4371        4304         36
        5002        4297         14
        5010        5090         12
        5014        5051         12
        5017        6199         15
        5024        1356         38
        5024        4136         17
        5024        5074         20
        5025        5027         40
        5030        5051         30
        5031        6084         74
        5034        4031         29
        5034        5164         19
        5038        4093         10
        5038        5051         20
        5040        5115         23
        5042        4310         16
        5042        8223         58
        5043        5010          5
        5044        4145         21
        5044        4361         32
        5044        5030         14
        5044        5093         11
        5044        6200         11
        5045        4147         33
        5046        5132         28
        5049        5115         18
        5050        5041         39
        5054        5035         18
        5054        5045         15
        5054        7151         24
        5058        4172         14
        5058        5060         66
        5059        6157         20
        5066        5046         23
        5068        5090         56
        5069        1013         23
        5069        4383         16
        5075        7082         15
        5076        1013         36
        5076        1023         15
        5076        1109         18
        5076        4096         16
        5076        4111         23
        5076        4158         19
        5076        4182         14
        5076        6036          9
        5078        1322         31
        5078        4079         30
        5078        4207         30
        5084        4314         22
        5084        5060         25
        5084        6186         18
        5089        4115         18
        5090        5137         10
        5092        3070         30
        5093        4111         32
        5093        4158         41
        5094        3064         16
        5095        1249         15
        5095        8386         32
        5096        4099         96
        5102        4279         15
        5107        4158         15
        5108        4131         14
        5110        5122         18
        5111        5103         11
        5114        1057         34
        5116        4111         14
        5116        5201         53
        5124        1604         13
        5124        3045         25
        5124        3165         28
        5124        4043         28
        5124        5111         13
        5125        1462         19
        5125        5009         13
        5125        5051         14
        5125        5143         16
        5125        5144         12
        5129        6200         19
        5130        5115          4
        5132        5135         13
        5133        8565         34
        5141        4021         27
        5143        4001         11
        5143        4090         16
        5143        4093         23
        5147        5121         26
        5148        4014         17
        5148        4311         23
        5148        5106         33
        5148        5143         14
        5151        4156         30
        5158        4115         13
        5158        4288         24
        5174        1542         23
        5174        4154         11
        5174        5093          8
        5179        4056         29
        5183        4012         25
        5183        4278         69
        5184        4140         12
        5186        5195         15
        5188        4147          9
        5188        4170         25
        5189        4338         18
        5190        4074         31
        5190        4076         19
        5190        5153         19
        5190        5194          5
        5190        5198         72
        5195        1185         15
        5195        4079         14
        5196        4200         10
        5201        4228         13
        5201        5196          8
        6005        6199         45
        6019        5051         18
        6019        8020          9
        6032        5054          9
        6032        8011         40
        6045        6200         92
        6050        5019         39
        6051        6149         39
        6056        6208         32
        6061        6157         16
        6066        6140         31
        6074        4047         32
        6079        3172         28
        6079        4079         34
        6079        6177         31
        6081        4079         22
        6082        6144         16
        6082        8274         14
        6083        1083         64
        6084        6123         33
        6084        6200         30
        6085        6167         38
        6089        5047         26
        6090        3115         26
        6092        6085         36
        6094        6206         33
        6094        6208         17
        6098        5047        101
        6105        6108         21
        6106        6134         71
        6106        6196         71
        6110        5048         73
        6110        6053         73
        6122        6173         31
        6123        5030        152
        6123        6197         74
        6125        6084         19
        6129        5090         33
        6130        6135         46
        6131        7145         34
        6134       17085         21
        6137        6224         23
        6141        6093         88
        6143        7145         58
        6146        5146         24
        6148        6140         19
        6162        6205         72
        6176        5035         32
        6181        8346         26
        6193        6195         78
        6194        6056         23
        6211        6156         55
        6224        5079         49
        6224        5101         49
        6224        5158         30
        6235        1331         28
        7003        7003         41
        7003        7015         15
        7009        7015         41
        7011        7056         42
        7011        7097         23
        7014        7055         42
        7014        7067         76
        7014       99998         17
        7016        7054         30
        7018        7033         15
        7021        7168         53
        7022        7016         17
        7029        7028         18
        7033        7031         19
        7035        8009         44
        7037        5052         38
        7037        7033         42
        7046        7101         88
        7061        7157         18
        7062        7157         14
        7063        7153          4
        7067        6111         15
        7070        7137         24
        7075        7080         10
        7076        7054          9
        7077        7017          5
        7077        7045         12
        7077        7054         12
        7077        7167          4
        7079        5032         17
        7079        7122         16
        7079        7155         24
        7089        7087         13
        7090        6196         17
        7090        7041         17
        7094        7163          9
        7095        7046         21
        7105        7091          7
        7106        7111         18
        7107        7133          4
        7107        7167          4
        7111        5137         18
        7115        7156         76
        7116        6112         14
        7116        7104         41
        7126        5086         14
        7126        7149         28
        7127        7104         11
        7128        7116         18
        7133        6192         11
        7134        7126         15
        7145        7081         26
        7145        7098         12
        7145        7157         12
        7145        8526         20
        7148        7073         18
        7148        7120         17
        7148        7163         15
        7154        6077         23
        7154        7071         13
        7155        7152         39
        7157        6174         57
        7159        6189         55
        7162        7087         25
        7168        7055         14
        8102        6199         31
        8103        8103         24
        8104        8105         15
        8105        8116         16
        8106        8124         22
        8111        6036         22
        8111        8276        123
        8112        6197         30
        8115        8120         35
        8115        8352         55
        8116        8274         15
        8127        8135          9
        8131        6140         20
        8133        6007          9
        8133        8135         17
        8136        8009         17
        8142        8148         11
        8145        6036         55
        8145        6052         20
        8145        6071         20
        8145        8105         27
        8147       16463         47
        8150        8145         14
        8151       17116         13
        8152        8149         28
        8154        6146         11
        8156        7001          9
        8156        8135         10
        8156        8274         10
        8156        8400         13
        8201        8274         18
        8206        8209         16
        8208        8103         21
        8209        8201         15
        8209        8320         16
        8210        8236          9
        8211        5161         16
        8211        8274         10
        8215        6200         14
        8215        8274         14
        8217        8275         62
        8220        6220         28
        8220        8237         21
        8220        8291         15
        8222        8210          5
        8225        8253         29
        8235        8223         10
        8235        8274         10
        8238        4379         18
        8245        8231          7
        8254        8280         19
        8255        4079         77
        8255        6186         27
        8255       16651          9
        8271        8264         28
        8282        8274         19
        8288        8374         14
        8288        8386         18
        8290        8219         13
        8290        8383          8
        8292        8370         12
        8299        8274        109
        8299        8565         39
        8301        8274         11
        8301        8280         29
        8301       17852          8
        8302       16448         39
        8304       17819         14
        8308        8341         67
        8309        8395         22
        8311        8594         14
        8312        8383         17
        8318        8424         13
        8319        8382         34
        8319       17820         34
        8325        8143         15
        8326        8274         11
        8328        8514         72
        8330        8510         28
        8331        8417         10
        8331        8596         17
        8338        8264         13
        8340        8611         30
        8344        8280         32
        8350        8253         15
        8357        8380         10
        8361        8379         11
        8361        8388         38
        8362        8400          9
        8368        8268         14
        8381        8414         69
        8382        8404         10
        8399        8352         53
        8402        8227         12
        8402        8409         30
        8402        8414         14
        8402        8416         15
        8408        8272         27
        8408        8284         24
        8413        8260         20
        8427        4206         23
        8427        8392         23
        8427        8545         12
        8503        8559         29
        8509        8568         30
        8513        5132         19
        8513        6153         29
        8513        8557         16
        8515        4207         25
        8517        8508         28
        8520        8277         11
        8520        8532         17
        8521        8386         11
        8523        8556         20
        8524        8537         63
        8529        8537         28
        8550        4122         14
        8562        8115         25
        8562        8222         25
        8568        8567         61
        8573        8255         42
        8576        8570         31
        8581        8706         17
        8587        4040         19
        8587       99998         12
        8591        8536         13
        8594        8534         13
        8596        8596         53
        8596       16308         15
        8597        5132         42
        8601        4056         32
        8601        4199         34
        8601        8274         11
        8601        8702         12
        8602        8548         34
        8702        4111         21
        8702        8806         13
        8703        4378         24
        8703        8708         12
        8704        8872         11
        8706        4188         13
        8710        4004         15
        8710        4131         46
        8710        4308         68
        8712        4256         26
        8801        1510          8
        8801        8847         14
        8802        1332         17
        8802        8807         17
        8805        1272         17
        8805        4364         10
        8807        1430         29
        8809        1490         16
        8809        3064         54
        8809        3271         16
        8809        8813         14
        8809        8826         11
        8814        1301         27
        8814        1469         10
        8814        3046         12
        8814        3100         25
        8814        8807         23
        8815        1406         33
        8816        8818         18
        8818        8813         13
        8821        8822         39
        8826        3225         37
        8826        4361         21
        8826        8821         20
        8826        8863         11
        8828        8824         33
        8829        8820         18
        8830        8833         11
        8830        8885         26
        8832        1335         33
        8832        8875         13
        8834        3246         15
        8834        8833         21
        8835        1549          9
        8837        3374         33
        8842        8852         20
        8842        8875          5
        8843        8885         35
        8846        1296         17
        8849        3386        103
        8849        3395        103
        8851        3009         33
        8851        8850         13
        8851        8885         13
        8853        8833         26
        8856        8916         18
        8857        8867         26
        8858        8820         17
        8858        8885         17
        8859        3419         51
        8865        8833         47
        8865        8847          6
        8865        8860         16
        8866        8805         18
        8872        4359         21
        8885        1440         26
        8885        8850         13
        8885        8853         13
        8888        8888         25
        8890        8831         29
        8890        8833         37
        8891        8901         26
        8892        8895         18
        8893        8898         36
        8897        8813         38
        8898        8893          6
        8898        8896         32
        8898        8902          8
        8901        8850         22
        8901        8901         18
        8902        8893         11
        8914        8902         10
        9002        2091         13
        9005        2198         29
        9005        8707         30
        9005        9010         15
        9008       17946         16
        9009        9012         19
        9009        9106         39
        9010        2201         64
        9010        8876         43
        9013        9013         20
        9016        9022         14
        9021        2075         24
        9101        2118         13
        9101        2198         14
        9102        9119         32
        9103        2001         11
        9103        9117          9
        9104        9140         11
        9114        5114         24
        9134        9148         15
        9135        9116         14
        9140        9002         22
        9140        9116         30
        9143        9126         22
        9143        9147         67
        9148        9108         10
        9148        9155         21
       99999        1075         61

TABLE    : start_time (702)

   ggh4_orig   ggh4_dest      total
        3249        3120         10

TABLE    : start_time (705)

   ggh4_orig   ggh4_dest      total
        1063        3260         22
        1095        4025         17
        1131        1081         23
        1301        1510          9
        1301        4012          7
        1323        1151          9
        1353        1248         12
        1384        1518         52
        1386        1211         17
        1423        1281         18
        1520        3355          6
        1556        3100         22
        1607        1610         32
        1620        4031         55
        1625        1364         29
