Fri Nov 03 2023 17:59:04 GMT+0000 (Coordinated Universal Time) - Run Time: 2900ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 4, 
and
Trip purpose of destination - purp_dest In W, 
and
Primary travel mode of trip - mode_prime In D, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (400)

   ggh4_orig   ggh4_dest      total
        2192        1544         21
        2206        2232         24
        2215        2116         28
        2235        1466         46
        2235        2011         46
        2235        2076         15
        2288        2292         14
        2294        2292         73
        3036        3385         36
        3067        3064         25
        3069        1491         25
        3071        4149         43
        3099        3271          9
        3099        3312         11
        3101        3106         33
        3102        3186         13
        3104        4288         15
        3117        1372         13
        3117        3058         13
        3117        3196         18
        3130        1581         22
        3130        3027         44
        3148        3169         20
        3155        3103         15
        3166        3064         17
        3170        1265         14
        3173        1411         14
        3179        3105         15
        3179        4118          6
        3189        3042         12
        3196        1524         17
        3197        3037         45
        3201        3113         13
        3203        3374         22
        3212        3165        111
        3216        1362         27
        3229        1075         15
        3230        1516         15
        3234        1363         15
        3241        1063         13
        3243        3102          7
        3244        3164         24
        3249        3164         13
        3249        3265         15
        3255        1580         41
        3257        3158          5
        3259        3202          9
        3261        4220         28
        3272        3204         13
        3272        3208         25
        3276        1611         24
        3276        3158         27
        3277        1469         12
        3277        3103         10
        3280        2068         18
        3285        1586         14
        3285        3035         11
        3285        3288         14
        3290        1284          7
        3290        3194         23
        3293        1613         13
        3330        1611         29
        3331        3064         28
        3345        4234         22
        3358        1602         38
        3358        3024         27
        3364        3367         14
        3384        3415         14
        3396        3346         18
        3404        3386         13
        3404        3435         24
        3408        3385         19
        3416        3432         19
        3470        3470         15
        3487        3472         15
        4010        4009          9
        4020        4031         25
        4024        4001          4
        4032        4141         10
        4033        5086          4
        4040        4144         17
        4040        4169         17
        4043        4147          5
        4045        1454         21
        4050        4068         24
        4051        4079         10
        4051        4165         31
        4053        1277         22
        4053        4170         15
        4054        4082         25
        4054        4247         26
        4059        4090         13
        4061        3102         10
        4061        4115          5
        4061        5054         17
        4066        4001         18
        4066        4156         42
        4067        3208         37
        4067        4149         11
        4070        3105         33
        4074        1050         15
        4076        3164         30
        4084        4158         12
        4096        4212          9
        4105        3184         24
        4105        4102          9
        4110        4111         19
        4111        4116         22
        4127        4127         25
        4128        4115         15
        4134        4077         16
        4138        4077         27
        4138        4268         31
        4155        4158          5
        4160        3014          7
        4162        4253          8
        4163        4163          7
        4173        3271         16
        4186        4130         16
        4199        4185         21
        4210        4093          7
        4245        4082         11
        4247        4288         27
        4266        1323         15
        4266        3176         13
        4266        4363         47
        4272        4079          6
        4272        4245          8
        4272        4310          8
        4278        1049         35
        4279        1221         21
        4279        1268          6
        4280        1353          6
        4280        4280         38
        4307        4301          8
        4311        4075          9
        4320        4207         20
        4328        3086         21
        4329        4331         27
        4341        3041          9
        4341        4292         17
        4366        4366         10
        4367        3185         20
        4376        2114         12
        5008        5019         36
        5013        5032         29
        5036        5048         29
        5039        5035         16
        5041        6198         51
        5044        6172         11
        5045        4154         20
        5046        8136         17
        5054        5047         28
        5054        5076         23
        5061        5090         30
        5069        3064         24
        5084        5027         27
        5094        4013         16
        5095        5051          7
        5095        5070          9
        5101        6160         26
        5102        4111         15
        5102        4115         29
        5116        4004         27
        5122        4115         48
        5125        4115         21
        5130        4047         23
        5148        5145         20
        5151        4075         17
        5157        4189          5
        5158        4109         12
        6009        6144         46
        6052        6108         22
        6059        5032         29
        6068        6137         40
        6104        5035         24
        6115        6196         27
        6121        6157         40
        6171        8416         27
        6199        6145         27
        6207        6192         11
        6215        6199         23
        6218        5045         23
        6224        6186         91
        6230        8324         40
        7033        6012         36
        7037        7037         13
        7046        7120         17
        7062        7084         49
        7065        7077         69
        7067        7098          4
        7074        7074         14
        7083        7070         10
        7083        7083         18
        7087        7078         16
        7094        7115         17
        7094        7144          7
        7105        7104         33
        7105        7106         37
        7122        7080         38
        7133        7120         76
        7137        7120         16
        7148        7080         20
        7148        7115         20
        7154        7133         16
        7155        7158         32
        7159        7080         52
        7162        7080         33
        7162        7116          8
        7168        7037         33
        7168        7046         24
        8102       17902         27
        8107        6103         13
        8109        8123          8
        8109        8139          8
        8125        8123         20
        8134        8149         37
        8139        8125         20
        8147        8123         60
        8148        8147         14
        8154        8137         12
        8211        8262         25
        8216        8219         38
        8217        8140         13
        8235        8372         18
        8239        8428          6
        8247        8391         37
        8248        8253         27
        8255        8242         14
        8268        8334         16
        8271        8243         14
        8282        8380         15
        8284        8360         12
        8293        8551         24
        8301        8391         43
        8308        8521         34
        8312        8236         17
        8315        8359          8
        8330        8262         30
        8331        8365         25
        8338        8262         11
        8338        8281         31
        8340        8320         17
        8353        8386         21
        8357        8272         19
        8360        8262         22
        8364        8318         17
        8379        8380         13
        8380        8346         31
        8381        8308         48
        8381        8352         42
        8390        8345         13
        8393        8352         18
        8397        8370         10
        8402        8362          9
        8405        5132         25
        8413        8303         22
        8413        8429         26
        8520        8526         35
        8520        8528         11
        8527        8289         14
        8530        8557         27
        8530        8587         28
        8532        8532         61
        8534        8273         11
        8534        8513         54
        8578        8576         66
        8702        8707         27
        8703        8702         13
        8705        8706         20
        8801        4368         17
        8813        8806         44
        8815        8889         25
        8816        8813         44
        8829        4108         35
        8830        8875          8
        8834        8857         14
        8839        1454          7
        8842        8856         12
        8863        8856         59
        8872        8856          9
        8885       17582         17
        8886        8885         38
        8888        8896         24
        8893        8831         44
        8894        8896         26
        8898        8880         14
        9009        9013         24
        9009        9106         28
        9010        9010          6
        9021        2310         35
        9101        2125         11
        9107        9123         15
        9116        9122         21
        9135        9114          7
        9136        9123         11

TABLE    : start_time (813)

   ggh4_orig   ggh4_dest      total
        1022        1041         19

TABLE    : start_time (815)

   ggh4_orig   ggh4_dest      total
        1001        1097          7
        1001        4100         14
        1011        1001          7
        1021        1018         12
        1021        1221         25
        1024        4137         23
        1024        5074         17
        1027        1242         13
        1027        4104         45
        1035        1014         14
        1035        1551         27
        1041        1011         22
        1041        4144         18
        1042        1100          4
        1043        3385         12
        1048        1372         31
        1054        1047          5
        1055        8532         13
        1060        1049         36
        1063        4077         20
        1068        1100         10
        1085        1057         26
        1094        1076         32
        1107        4111         29
        1109        1044         17
        1109        1066         14
        1109        1138         14
        1110        1233         22
        1114        1017         22
        1114        4111          9
        1118        4109         15
        1119        5083         38
        1126        4093         12
        1144        1119         10
        1156        1013         66
        1158        3158         17
        1159        1118          5
        1168        1542          5
        1175        1063         25
        1179        3138         18
        1187        3158         36
        1192        1100         10
        1192        1169         17
        1202        1080          8
        1202        1114          9
        1214        1518         24
        1215        1395         62
        1215        1608          6
        1216        4115          8
        1220        1357         11
        1222        1383         38
        1222        1407         33
        1224        1183         16
        1229        1044         11
        1229        1139         10
        1233        1466         24
        1234        1022         46
        1236        1124         50
        1239        1075          7
        1240        3098         12
        1241        1108         12
        1243        3034         21
        1259        1175         26
        1259        1211         23
        1259        4383         14
        1260        1175         12
        1264        1473         44
        1264        3175         24
        1267        1147         11
        1269        1357         12
        1269        3129         33
        1271        1329         20
        1281        1129         12
        1281        3255         11
        1282        4115          4
        1286        1010         38
        1286        1115         25
        1290        1321         27
        1290        1398         13
        1290        1477         22
        1290        3406         19
        1295        4046         13
        1297        1104         11
        1299        1104         47
        1303        1351         11
        1305        3088         27
        1306        1138         25
        1306        8276         23
        1311        1285          8
        1313        1090         18
        1314        1013         29
        1318        4144         15
        1321        1293         35
        1327        1413         34
        1328        1180         18
        1333        3024          6
        1336        1541          5
        1336        1542          5
        1339        3097         26
        1342        1110         19
        1342        1356         26
        1342        4006          6
        1346        1357         49
        1351        1273         15
        1352        1368         35
        1366        1515         11
        1371        1274         18
        1371        3175         33
        1372        1476         11
        1380        3168         17
        1383        1461         28
        1386        1356          6
        1392        1544         15
        1393        4172         29
        1394        1346         22
        1400        3309         15
        1402        1513         14
        1407        1188          9
        1413        1514         13
        1415        3184          6
        1424        1077         12
        1424        3176         20
        1436        1372          7
        1436        1425         16
        1436        1544         22
        1447        1559         13
        1455        1387         27
        1459        1580          8
        1460        1469         16
        1468        1341         37
        1468        3193         14
        1473        1516         20
        1475        1536         19
        1494        3220         26
        1496        3109         24
        1500        3152         17
        1503        1395         15
        1506        1516         32
        1508        1623          7
        1511        1447         13
        1518        4131         24
        1519        1445         16
        1520        1256          5
        1524        1411         16
        1526        1503         38
        1528        1609         25
        1531        1608          5
        1531        3157         10
        1531        3164         17
        1535        1625         13
        1535        3102         43
        1537        1525         14
        1538        3247         10
        1544        3156         25
        1549        3114          8
        1565        1565         24
        1567        1538         31
        1569        1100         15
        1569        1368         62
        1571        3389         19
        1572        1450         21
        1577        1375         98
        1578        1609         14
        1593        1233          4
        1593        1465          9
        1596        3114         40
        1604        4182         15
        1605        1395         44
        1613        1524         17
        1614        1363          7
        1620        1461         20
        1620        1618         16
        1620        3129         31
        1625        1511          5
        2004        2007         13
        2005        2011         37
        2005        2028         30
        2006        2011          7
        2009        2011         10
        2014        3164         14
        2021        1554         25
        2021        2087         37
        2021        2138         13
        2023        2001         12
        2026        2018         14
        2032        1511         43
        2065        2164         28
        2067        2187         22
        2070        2117         30
        2074        2017         30
        2074        3175         27
        2090        3208         29
        2095        1601         12
        2097        1516         17
        2115        1372          8
        2122        1154          3
        2134        2050         19
        2134        2178         20
        2141        2012          5
        2141        3152         10
        2143        2118         29
        2156        2052         37
        2166        2068         22
        2166        2192         37
        2169        2087         33
        2175        1028         42
        2178        2140         42
        2181        2148          4
        2186        2196         41
        2189        2165         15
        2191        2040         68
        2192        2184         12
        2196        2092         24
        2198        2118         18
        2204        2191          6
        2218        2260         14
        2223        2190         22
        2227        2061         43
        2227        2202         16
        2227        2223         23
        2233        1528         15
        2256        2201         71
        2258        2003         71
        2261        9106         39
        2284        2295          4
        2284        3114         25
        2290        2292          9
        2295        2293         32
        2301        2124         13
        3032        4234         17
        3033        3090         58
        3040        3114         17
        3051        1383         12
        3051        1446         21
        3051        3070         13
        3052        4006         25
        3056        2079         30
        3060        1284         15
        3066        1542         21
        3066        3169         17
        3066        4158         21
        3069        1420         28
        3077        1321         12
        3080        4169         48
        3085        1321         13
        3085        1542         43
        3085        4384         17
        3087        3413         13
        3091        3109         19
        3091        3175         27
        3094        3091         19
        3099        1389         41
        3102        3408         17
        3116        1081         17
        3116        1515         16
        3117        4156         12
        3118        4154         12
        3121        3176         16
        3127        4169         20
        3130        3165         14
        3137        1477         25
        3141        1138         22
        3142        3186         44
        3145        3194         18
        3148        3098         14
        3150        3138          6
        3150        3156         25
        3153        2156         13
        3155        4149         13
        3159        3100         20
        3160        3106         28
        3160        3150         24
        3166        1600         14
        3167        3064         16
        3170        1477         12
        3170        1540          7
        3170        3169          8
        3170        3184         31
        3171        1610          5
        3173        1516         11
        3179        3216         12
        3179        3220         12
        3180        3100         24
        3182        3202         13
        3193        3209         23
        3195        3062         37
        3203        3161         46
        3217        1316         36
        3218        3196         52
        3219        3239          5
        3220        3100         23
        3226        1580         17
        3226        3102         37
        3244        1609         21
        3245        3142         16
        3249        1490         11
        3249        1584         12
        3257        3057         14
        3259        1044         11
        3263        3098         10
        3266        3158         24
        3268        3246         17
        3272        3034         14
        3276        3129         13
        3279        1560         32
        3281        3129         40
        3283        3017         13
        3285        3362         49
        3287        1430         26
        3288        3098         10
        3288        3174         32
        3299        3184         38
        3341        3102         19
        3345        1473         25
        3351        3255         29
        3351        3367         29
        3355        3088         27
        3361        3165          4
        3361        3209         11
        3362        1520         11
        3369        3204         18
        3369        3364         33
        3373        3209         18
        3373        3362         10
        3392        3152         15
        3398        1177          9
        3398        1611         39
        3398        3433         14
        3407        3307         26
        3407        3394         19
        3415        3373         22
        3417        3435          4
        3426        3415         21
        3455        3420         16
        3462        3431          9
        3465        3480         19
        3474        3477         41
        3479        3427         12
        3479        3488         17
        3482        3415         10
        3487        1135          5
        4003        3117          5
        4003        4257         29
        4005        5060         16
        4005        5137         21
        4009        4216         18
        4011        4144         13
        4012        4115          5
        4013        4088         18
        4019        5201         20
        4021        5137         16
        4023        1148         18
        4023        4030         29
        4024        4111          4
        4030        5079         23
        4032        4384         14
        4034        4038         36
        4035        1017          6
        4035        1097         10
        4035        4154          6
        4040        4154         12
        4040        4158         16
        4040        4170         18
        4043        4112          9
        4043        4253         11
        4046        1064         24
        4049        1404         21
        4050        4292         28
        4054        4070         23
        4057        4111         26
        4057        8346          6
        4061        4158          5
        4064        4170         45
        4065        5174         19
        4066        1346         26
        4066        1524         16
        4066        4131          8
        4067        4006         11
        4071        1092         19
        4073        4014         10
        4074        1015         17
        4074        1031         23
        4074        1376         27
        4074        4147         25
        4079        4137          5
        4080        4098         20
        4081        1029         50
        4081        1293         11
        4083        4088          7
        4084        1516         15
        4085        4016          9
        4086        4156         17
        4087        4024          9
        4087        4100          9
        4089        4100         15
        4091        8596         10
        4096        4149         42
        4098        3114         16
        4100        4079          7
        4104        4126         10
        4105        5090          7
        4107        1197         16
        4107        5075         17
        4111        4158         16
        4117        4079         14
        4117        4149         31
        4122        4115         23
        4125        4158         11
        4129        3158         10
        4135        4025         38
        4142        4100         20
        4143        4144         31
        4147        4079         16
        4173        3158         21
        4173        3256          9
        4173        4169         12
        4177        4075         22
        4177        4077         33
        4177        4165         20
        4181        4156          6
        4181        4218         81
        4186        4216          4
        4191        4115         15
        4199        4230         28
        4200        3045         20
        4200        4158          8
        4203        4164         36
        4204        4381         37
        4240        4207         12
        4245        4240         19
        4245        4370         15
        4259        4234          7
        4260        4317         17
        4263        4212         67
        4265        4310         43
        4266        3070         14
        4268        1542         18
        4268        4384          6
        4270        4125         29
        4272        4215         11
        4279        1430         16
        4287        1478         17
        4287        4145         15
        4287        4253         31
        4290        4367          6
        4293        3018         26
        4307        4207         10
        4310        1414         26
        4312        4338         26
        4317        4252         23
        4331        3074         22
        4331        4130         26
        4341        3088         17
        4341        4128         12
        4341        4172         12
        4364        4361         11
        4366        4345          9
        4370        1316         11
        4370        1404         25
        4370        3024         20
        5003        5032         42
        5008        5022         33
        5034        5010         72
        5039        5048         10
        5039        6206         16
        5040        6043         21
        5045        5013         18
        5049        5046         49
        5049        5060         42
        5050        5032         15
        5051        1162         60
        5054        4136         15
        5064        4111         40
        5069        5079          9
        5074        4001         11
        5076        4093         20
        5076        5052         15
        5086        1013         38
        5095        5048         20
        5101        5115         17
        5101        5137         56
        5102        1449         10
        5102        4131         21
        5102        5114         39
        5108        5083         44
        5110        5079         34
        5111        5070         16
        5113        4093         11
        5116        5080         14
        5122        5075        115
        5124        1097         18
        5124        4226         23
        5124        5069         13
        5125        4090         13
        5125        5145          6
        5129        4139          8
        5132        4107         16
        5133        4025         26
        5133        4079         19
        5139        4136         41
        5139        5048         41
        5143        5145         35
        5148        3012         51
        5148        4082          9
        5151        4225         29
        5159        5017         16
        5181        4090         20
        5183        4013         16
        5191        5198         56
        5194        4140         34
        5196        4158         42
        6005        4079         47
        6031        6073         36
        6046        5032         38
        6076        5015         23
        6084        6166         84
        6086        6080         28
        6094        6128         51
        6107        6150         14
        6126        6179         64
        6143        6155         46
        6147        5048         49
        6153        6185         11
        6172        6137         29
        6189        6200         90
        6206        5080         22
        6208        6103         42
        6214        6157         15
        6222        6200         49
        6230        5032         40
        6235        5137         26
        7003        7037         11
        7026        7082         27
        7053        7068          9
        7062        7082         45
        7063        7076         20
        7067        7096         10
        7073        7126         12
        7075        7165         15
        7076        7060         28
        7083        7139         21
        7087        6174         63
        7087        7080         11
        7087        7087         18
        7093        7068          9
        7093        7077         54
        7105        7082         12
        7118        7082         25
        7122        7069         21
        7133        7080         45
        7133        7104         58
        7137        7082         16
        7137        7106         22
        7139        7137         30
        7139        7155         14
        7145        7073         25
        7148        7142         27
        7151        7115         10
        7151        7128         11
        7154        6088         13
        7155        7076         38
        7156        7151          9
        7161        7165         12
        7168        7033         29
        8107        8116         36
        8107        8149         13
        8131        8136         17
        8148        8123         14
        8148        8275         12
        8153        8123        100
        8153        8127         22
        8153        8152          4
        8154       16485         60
        8213        8259         13
        8213        8365         51
        8215        8323         21
        8221        8217          5
        8238        8235         22
        8245        8274         42
        8248        8557         27
        8248       16463         10
        8255        6200         15
        8257        8402         16
        8268        8277         57
        8271        8345         14
        8281        8404         34
        8282        8269         28
        8282        8295         19
        8288        8303         36
        8301        8297         27
        8301        8404         24
        8301        8549         24
        8308        8372         21
        8308        8380         10
        8312        8262         42
        8312        8512         17
        8313        8297         13
        8319        8414         18
        8331        8345         18
        8338        8278         22
        8343        8266         10
        8357        8371         12
        8364        8335         26
        8366        8377         33
        8368        8409         17
        8379        8352         25
        8381        8353         25
        8391        8265          6
        8392        8307         19
        8397        8395          8
        8400        8368         17
        8402        8397         14
        8405        8391         32
        8406        8548         33
        8410        8359         26
        8413        8404         24
        8417        8366         24
        8427        8429         23
        8501        8149          9
        8501        8262         25
        8523        8510         27
        8524        8523         22
        8526        8539         18
        8529        8386         29
        8530        8508         15
        8533        8262         17
        8535        8224         17
        8535        8532          7
        8536        8572         12
        8538        8521         26
        8539        8530          9
        8571        8609         24
        8577        8539         18
        8577        8566         11
        8578        8548         66
        8578        8574         18
        8579        8579          8
        8581        8557         20
        8591        8380         15
        8596        8581         26
        8596        8609         26
        8602        8585         25
        8701        5048          5
        8703        1121         85
        8801        4366         17
        8805        8809         17
        8806        8815          6
        8816        8815          9
        8818        8872          9
        8826        1080         31
        8829        8829         23
        8830        8830         26
        8830        8846         17
        8830        8847         11
        8833        4130         15
        8833        8831         36
        8833        8833         17
        8833        8842         36
        8834        8833         31
        8835        8835         25
        8835        8856         17
        8835        8869         16
        8837        8856         13
        8837        8872         38
        8838        8833         11
        8857        8907         18
        8858        8869        103
        8861        8833         14
        8862        8875         38
        8863        8858         12
        8864        1346         26
        8871        8833         21
        8881        8857         57
        8885        8871         18
        8885        8885         14
        8890        8890         35
        8890        8903          5
        8898        8895         15
        8901        1611         35
        8901        8893         35
        8901        8896         26
        8902        8896          9
        8910        8916         45
        8911        8903         19
        8912        8910         12
        8912        8911         12
        8914        8907         24
        9004        9008         16
        9017        9010         10
        9103        9143         20
        9112        9122          9
        9117        2221         69
        9123        9108         12
        9123        9122         69
        9123        9123         12
        9133        9122         25
        9134        9122         38
        9134        9126         37
        9135        9123          7
        9145        9143         20

TABLE    : start_time (817)

   ggh4_orig   ggh4_dest      total
        3083        4031         17
        8596        8277         19

TABLE    : start_time (820)

   ggh4_orig   ggh4_dest      total
        1006        1084         32
        1009        1044          8
        1035        4149         31
        1035        4169         13
        1044        1099         27
        1048        4055         25
        1052        1024         15
        1052        1154          4
        1063        1050          3
        1063        1064         20
        1075        5081         18
        1083        3204          5
        1099        7098         39
        1109        1044         15
        1112        1117          5
        1114        1195          9
        1118        1196         13
        1129        1135         19
        1138        1287         36
        1143        1248          6
        1150        1150         17
        1151        1114         23
        1163        1150         24
        1175        1138         36
        1189        1166          5
        1191        1440          5
        1192        1084         14
        1196        4045         10
        1201        3064         12
        1204        1077         10
        1211        1100         11
        1221        1335         16
        1222        1155         29
        1236        1213         30
        1258        1559         37
        1269        1213         17
        1273        1071         76
        1273        3064         28
        1274        1010          9
        1275        1075          9
        1275        2018          9
        1281        1195         37
        1283        1262         33
        1288        1537         19
        1290        3184         12
        1293        1302         11
        1305        1623         13
        1314        1081         17
        1321        1154         16
        1323        1307         21
        1333        1362         27
        1333        4208         29
        1341        1362         40
        1342        1152         15
        1343        1197         13
        1352        1221         17
        1354        3114         14
        1358        1372         13
        1360        1591         25
        1372        1341         41
        1376        1277         41
        1380        1114         23
        1380        1357         10
        1383        4220         19
        1386        1392         15
        1394        3057         11
        1406        1490         16
        1408        1394         30
        1420        1333          5
        1424        1014          6
        1424        1143          6
        1433        1516         28
        1441        1221         37
        1448        1385         24
        1453        1441         17
        1494        1323         22
        1495        1618         16
        1496        3129         24
        1500        3112         16
        1517        2032         21
        1518        8404          9
        1521        3194          8
        1528        2007         27
        1535        3114         26
        1539        1228         51
        1539        3283         35
        1544        1188          9
        1544        1540         11
        1576        1508         15
        1583        1394         19
        1587        1580         29
        1602        2028         18
        1613        1524         44
        1614        3176         12
        1614        3194         27
        1615        1588         16
        1625        3120         66
        1631        1456         13
        2001        1473         24
        2004        1385         45
        2004        1440         57
        2009        1469         10
        2010        2012         28
        2018        2140         26
        2020        1528         19
        2039        1516         21
        2067        2038         14
        2067        2044         44
        2100        3164         41
        2118        3241         22
        2124        2115         18
        2134        2021         46
        2143        1580         13
        2143        2079         23
        2150        2018         16
        2150        2134         27
        2156        2018         21
        2186        2137         39
        2198        2028         24
        2218        3129         21
        2223        2190         22
        2235        3102         56
        2241        2143         27
        2256        2256         47
        2263        2136         21
        3019        4158         31
        3044        3209         49
        3044        3405         13
        3051        1381         20
        3051        3051         13
        3056        4144         17
        3058        1610         46
        3058        3300         19
        3065        3114         33
        3069        3098         25
        3076        3064         21
        3083        1516         13
        3094        1502         15
        3099        3216         15
        3110        3010          8
        3116        3091         19
        3117        4100         34
        3121        1503         25
        3135        1353         32
        3144        1347         28
        3144        1541         25
        3144        3088         23
        3179        4227         10
        3185        3103         13
        3189        3165          5
        3189        3220         18
        3195        1491         30
        3196        1365         17
        3196        3039         19
        3206        3351         13
        3208        1524          5
        3212        3064         23
        3214        3113         20
        3230        3152         13
        3231        1541         25
        3238        3068         12
        3244        3138         17
        3247        3242         28
        3249        1597         32
        3257        1608         19
        3257        3152         11
        3257        3277         41
        3281        3165         15
        3282        3174          4
        3295        1473         16
        3295        3227          7
        3355        1469          8
        3360        3385          8
        3372        3431         79
        3375        1615         11
        3388        3374         17
        3394        3374         15
        3405        3416         38
        3409        8831         13
        3416        3279         33
        3425        3406         10
        3462        3432         21
        3466        3398         34
        3473        3399         23
        4009        4088         21
        4017        4175         41
        4021        4013         17
        4022        4006         14
        4023        4012          9
        4026        4131         13
        4027        4169         24
        4028        4080         21
        4028        4156         21
        4032        4172         12
        4035        4118         16
        4035        4144          6
        4038        4006         13
        4046        4234         20
        4049        4023         48
        4051        4118         22
        4053        4012         22
        4053        4158         11
        4054        5132          7
        4061        4115         23
        4064        4069         42
        4066        4127         16
        4066        4156         16
        4071        4052          7
        4071        4156         18
        4072        4166         16
        4074        4079         29
        4076        4149         18
        4078        4186         17
        4086        1081          7
        4087        4164          7
        4091        4137         30
        4095        4073         18
        4095        4182         47
        4104        1256          8
        4107        1363         17
        4111        4047         19
        4115        4144         36
        4125        4383         12
        4129        4112         15
        4134        4180          6
        4135        4135         38
        4138        4093         46
        4148        4158        103
        4148        4292         83
        4148        8144         30
        4151        3006         16
        4173        4234         51
        4187        4228         19
        4200        4017         14
        4200        4260         10
        4203        4235         21
        4226        4145         46
        4244        5051         18
        4245        4082         20
        4246        1256         20
        4266        4145         20
        4273        4118         27
        4274        1444         16
        4276        1469         15
