Fri Nov 03 2023 23:02:02 GMT+0000 (Coordinated Universal Time) - Run Time: 2400ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 5, 
and
Trip purpose of destination - purp_dest In S, 
and
Primary travel mode of trip - mode_prime In S, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (600)

   ggh4_orig   ggh4_dest      total
        5053        5102         16
        5054        5051         16
        5133        5132         20
        6155        6120         96
        7058        7073         43
        7065        7093         14
        7069        7093         21
        8130        8105         33
        8156        8139          9
        8211        8210         12
        8308        8288         22
        8406        8390         59
        8505        8520          4
        8565        8577         13
        8582        8568         35
        8592        8592         15
        8904        8907          4
        9010        9012         55

TABLE    : start_time (755)

   ggh4_orig   ggh4_dest      total
        1021        3023         36
        1123        1150         16
        1217        1246          8
        1302        1341         36
        1425        1411         35
        2074        2037          7
        2090        2157         34
        2198        2157         20
        2235        2097         45
        2304        2292         67
        3128        3006         19
        3303        3265         20
        3407        3416         17
        3476        3473         18
        4029        4005         55
        4067        4057         26
        4091        4061         13
        4148        4138         35
        4326        4330         36
        4331        4341         27
        4340        4310         10
        4340        4341         12
        5061        5074         24
        7010        7003         93
        7075        7093         31
        8235        8210         51
        8268        8303         54
        8304        8340         16
        8520        8577         14
        8579        8596         36
        8587        8572         36
        8830        8830         45
        8830        8835         18
        8883        8885         45
        8902        8892         53
        8902        8898         53
        9148        9135          6

TABLE    : start_time (800)

   ggh4_orig   ggh4_dest      total
        1002        1185         12
        1009        1006         11
        1169        1186         15
        1188        1171         33
        1211        1233          8
        1216        1185         21
        1271        1235         27
        1283        1215          8
        1299        1167         16
        1299        1235         47
        1339        1331         29
        1353        1348          6
        1353        1411          4
        1371        1409         28
        1378        1378         34
        1381        1301         82
        1393        1393         22
        1411        1219         88
        1424        1440         12
        1485        1535         24
        1495        1586         28
        1520        1571          4
        1607        1484         39
        1617        1507         33
        1624        1525         61
        2004        2013         19
        2009        2002         20
        2009        2042         20
        2013        2004         13
        2020        2036         39
        2037        2094          8
        2042        2005          9
        2067        2097         20
        2074        2037         77
        2107        2155         20
        2150        2202         69
        2189        2222         52
        2189        2256         52
        2198        2097         36
        2204        2201         24
        2235        2143         61
        2292        2292         39
        2315        2295         15
        3034        3097         16
        3087        3051         14
        3097        3358         18
        3145        3153         28
        3150        3171         21
        3189        3020         21
        3223        3206         29
        3228        3087         16
        3243        3282          7
        3268        3216         77
        3275        3269         37
        3292        3279         39
        3303        3303         56
        3304        3304         26
        3345        3348         34
        3369        3358         22
        3405        3404         26
        3407        3404         51
        3431        3431         84
        3488        3466         50
        4009        5093          9
        4014        4021         34
        4034        4062          7
        4036        4032         40
        4038        4074         16
        4043        4074         16
        4053        4117          7
        4053        5139         30
        4075        4057         19
        4099        4097         34
        4117        4102         27
        4128        4142          8
        4214        4191          5
        4232        4224         52
        4246        4224         32
        4251        5074         19
        4254        4244         33
        4298        4235         32
        4299        4371         22
        4331        4341         19
        4333        4341         12
        4335        4235         18
        4342        4341         21
        4366        4370         18
        4367        4367         45
        4370        4331         10
        4370        4367         21
        4376        4367         21
        5045        5046         26
        5058        5066         15
        5059        5054         14
        5061        5066         24
        5076        5069         15
        5092        5075         44
        5127        5154         18
        5130        5095         27
        5148        5132         24
        5183        5194         31
        6029        6031         56
        6046        6050         30
        6084        6031         45
        6094        6059         52
        6130        6061         20
        6198        6140         39
        6208        6219         30
        6232        6227        105
        6233        8281         72
        7004        7004         87
        7016        7016         21
        7028        7033        136
        7045        7046         41
        7063        7087         12
        7126        6032          8
        7126        7145         33
        7145        7145         17
        7151        7159         39
        7157        7154         32
        7159        7155         54
        8107        8125         14
        8136        8125         41
        8153        8139         10
        8211        8210         26
        8220        8210         51
        8238        8254         23
        8248        8421         15
        8281        8264         68
        8319        8308         44
        8340        8321         12
        8340        8397         18
        8417        8309         30
        8515        8520         44
        8526        8572         14
        8527        8541         37
        8529        8395         31
        8529        8534         18
        8579        8594          6
        8587        8572         97
        8594        1171         20
        8595        8596         39
        8602        8596         21
        8701        8702         19
        8708        8705         58
        8711        8710         48
        8712        8710         16
        8810        3292         21
        8811        8806         35
        8837        8840         17
        8871        8885         68
        8916        8907         35
        9005        9010         31
        9015        9018         14
        9120        9120         40
        9124        9135        149

TABLE    : start_time (805)

   ggh4_orig   ggh4_dest      total
        1070        1156         23
        1282        1423         10
        1526        1434         23
        2094        2055         25
        2198        2157         20
        2309        2311         64
        3044        3058         46
        3175        3190         11
        4214        4191         23
        4375        4370         21
        5045        5024         29
        5127        5132         36
        5127        5154         73
        6179        6179          9
        7009        7014         45
        7073        7073         14
        7084        7062         13
        8108        8125         39
        8156        8156          6
        8247        8243         33
