Fri Nov 03 2023 22:39:19 GMT+0000 (Coordinated Universal Time) - Run Time: 2900ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 5, 
and
Trip purpose of destination - purp_dest In W, 
and
Primary travel mode of trip - mode_prime In D, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (400)

   ggh4_orig   ggh4_dest      total
        7162        7111         27
        7162        7131         33
        8108        8152         21
        8127        8140         13
        8127        8156         37
        8142        6087         14
        8224        8240         65
        8238        8353         27
        8253        8297         15
        8253        8568         29
        8258        8265         23
        8271        8260         20
        8273        8262         40
        8288        8264         14
        8291        8216         27
        8292       16343         24
        8308        8404         21
        8313        8532          4
        8315        5035         39
        8340        8353         20
        8353        8301         20
        8357        8258         24
        8361        8304         14
        8376        8357         28
        8399        8415         20
        8428        8428         20
        8520        7145         15
        8520        8359         12
        8536        8556         13
        8541        8530         12
        8706        8704         11
        8712        4169          7
        8811        4364         10
        8829        8875         30
        8837        8846         28
        8849        8872         83
        8867        8893         13
        8876        8862         20
        8898        8902         15
        8919        8911         44
        9018        9010         11
        9119        9122         13
        9131        9111         21
        9134        9111         64
        9145        9124         19
        9146        9123         15

TABLE    : start_time (740)

   ggh4_orig   ggh4_dest      total
        1011        1033         24
        1011        1241          8
        1012        1001         18
        1018        4070          9
        1030        4170         13
        1044        1075         27
        1044        4013         20
        1044        4288         20
        1046        1011         19
        1047        1044          6
        1063        1395         10
        1063        4109          4
        1091        1324         12
        1118        1009         16
        1118        4115         46
        1123        1124         12
        1126        1516         17
        1134        5106          6
        1146        1114         23
        1151        1521         27
        1159        1138         93
        1175        1167          5
        1187        1044          9
        1273        4175         80
        1274        1341         12
        1285        1122         24
        1286        1197         34
        1292        1321         20
        1294        1090         20
        1302        1090         38
        1305        1044         17
        1321        3100         16
        1321        4079         22
        1325        3039         21
        1326        1622         19
        1370        1478         24
        1390        1326         45
        1402        1055         26
        1425        1411         41
        1434        1128         31
        1436        1608          8
        1437        1545         19
        1444        4329         17
        1453        3355         17
        1460        2011          7
        1468        1300         23
        1470        1362         18
        1476        1528         27
        1509        1503         49
        1511        1601         11
        1511        3395         24
        1514        3247         18
        1518        1471         12
        1518        1540         17
        1528        3204         22
        1555        3088         86
        1570        3394          6
        1574        1604         35
        1580        1479         49
        1581        1365         21
        1581        3144         11
        1586        1395         30
        1590        3171          4
        1598        1125         15
        1604        1265         16
        1620        3247         19
        1626        1630         41
        1628        1440          9
        2004        3238         24
        2014        2015         70
        2020        1233         21
        2020        1608         24
        2031        1624         11
        2037        2295          7
        2085        1014          9
        2108        2052         26
        2124        2054         18
        2138        2115         53
        2143        3273         20
        2150        2164         22
        2160        2140          7
        2174        2101         65
        2204        2075         15
        2204        2093         25
        2206        2295         14
        2251        2149         14
        2289        2295          4
        2294        3110         18
        2307        2308         19
        3010        1487         39
        3040        3017         12
        3056        1349         11
        3060        1265         19
        3067        1366         28
        3097        1030         17
        3115        3317          6
        3135        1057         15
        3145        3041         19
        3148        3094          9
        3150        1599         17
        3161        3285          8
        3168        3117         47
        3185        1342         11
        3191        1440         22
        3193        8801         41
        3212        1314         11
        3219        1622          5
        3220        3064         46
        3220        4366         51
        3223        3064          9
        3252        3074          7
        3253        3157         15
        3257        3285         34
        3257        3394         16
        3268        3158         11
        3272        1569          8
        3272        3281         15
        3273        3209         17
        3280        1594         15
        3293        1524          5
        3330        3097         16
        3333        3355         14
        3334        3204         18
        3341        3358         20
        3353        1516         19
        3353        1568         19
        3384        3358         53
        3389        3152         31
        3397        3103         30
        3425        3346         30
        3430        4079         26
        3432        3433         15
        4002        4106         43
        4005        3114         23
        4007        4166         11
        4012        6171         18
        4016        4259         56
        4022        5137         22
        4024        4046         19
        4025        3374         26
        4030        1017         11
        4030        4230         23
        4033        4003         17
        4034        5095         11
        4035        4147         37
        4040        1346         35
        4043        1256         11
        4044        4115          7
        4046        4005         23
        4050        4127         11
        4051        4170          8
        4052        4035         18
        4052        4077          5
        4053        4031         10
        4053        4130          8
        4054        4026         20
        4057        4081         34
        4061        4031          5
        4066        4013         20
        4070        1022         36
        4071        1108          9
        4071        4158         11
        4072        1044         16
        4074        4311         13
        4074        5199         34
        4076        4059         12
        4077        4077         23
        4078        4381         30
        4080        1221          6
        4081        4100          8
        4090        4102         19
        4097        4156         19
        4113        4147         17
        4143        4066         28
        4145        1022          6
        4151        4255         15
        4157        4040         11
        4160        4014         17
        4173        1047         24
        4181        4206         13
        4181        4228         19
        4186        4115         24
        4196        4164         31
        4210        1081         43
        4235        4076         13
        4262        1347         18
        4273        1469         12
        4273        4276         32
        4277        4177         12
        4278        4303         46
        4280        3064          9
        4289        1542         10
        4307        4043         33
        4310        4230         20
        4315        3045         29
        4331        4370         18
        4341        1440         11
        4355        4298         14
        4363        3012         19
        4363        3433         41
        4370        4341         21
        4377        4374          8
        5003        6134         15
        5011        7015         19
        5013        5041         28
        5024        5101         38
        5031        5113         25
        5034        5027        108
        5034        6109         17
        5038        5023         13
        5040        5130         22
        5044        5027         20
        5056        4056          7
        5059        5052         18
        5060        6079         21
        5075        5106         20
        5076        5060         12
        5094        5106         32
        5105        5060         30
        5110        4100         14
        5111        4137         12
        5111        5071         18
        5111        5093          9
        5113        5153          4
        5116        4014         21
        5124        5065         31
        5125        4111          4
        5127        5106         18
        5136        4158         42
        5143        3033         47
        5158        5153         38
        5175        5060         19
        5186        4082         86
        5194        4136         54
        6046        6085         44
        6064        5041         35
        6083        6189         38
        6093        6173         45
        6100        6093         18
        6111        6166         35
        6141        6137         45
        6148        6209         77
        6183        6192         30
        6185        6088         36
        6185        6189         46
        6214        6224         25
        6215        5047         26
        7014        7016         18
        7045        7035         32
        7046        7045         27
        7060        7068         23
        7063        7134         17
        7067        7052         19
        7067        7076         44
        7073        6045         18
        7073        6081         15
        7077        7070          7
        7089        7115          3
        7094        7139          7
        7111        7137         11
        7130        7139          9
        7134        7143         18
        7137        7149         28
        7155        7087         44
        7159        7155         26
        7162        6087         14
        8107        6200         23
        8137        6088         20
        8152        8155         17
        8153        8103          8
        8242        8259         36
        8252        8569         26
        8255        8521         15
        8259        8262         32
        8261        8400         13
        8268        8318         17
        8282        8264         13
        8288        8333         28
        8289        8376         35
        8290        8532         30
        8292        8537         58
        8298        8383         43
        8312        8254         36
        8319        8414         13
        8322        8239         12
        8322        8260         28
        8356        8301         16
        8360        8260         18
        8372        8362         10
        8395        8393         17
        8397        8537         12
        8402        8381         47
        8410       16448         20
        8427        8427         11
        8429        8427         20
        8568        8409         23
        8576        8588         29
        8578        5201         17
        8585        8596         11
        8590        8530         15
        8592        8596         33
        8709        8702          7
        8801        4306         24
        8815        1335         30
        8832        8831         41
        8837        3358         22
        8842        8826         27
        8851        8896         15
        8863        8850          6
        8869        8872         25
        8873        8872          7
        8883        8871         17
        8885        8886         13
        8895        8895         10
        8896        8896          3
        8898        8856         11
        8901        8893         26
        8907        8916         27
        8911        8831         31
        9001        9122         14
        9013        9015          5
        9017        9135         28
        9018        9010         16
        9020        2315         10
        9102        2251          9
        9140        9310         42
        9146        9122         23

TABLE    : start_time (745)

   ggh4_orig   ggh4_dest      total
        1002        1014         31
        1002        1152          6
        1003        5137         54
        1009        1001         17
        1009        4086         16
        1011        1050         27
        1015        3088         12
        1015        5106         28
        1016        4172         72
        1021        1084         12
        1024        1058         17
        1027        1148         15
        1035        1049         17
        1035        4180         20
        1036        4006          4
        1046        4158         15
        1047        4083         26
        1053        1057         30
        1055        1022         25
        1055        1216         12
        1063        1309          4
        1072        1524         22
        1076        3103          7
        1079        4158          8
        1081        1068          4
        1089        1080         18
        1092        4144         46
        1102        1372         12
        1103        1117         24
        1107        1062         10
        1108        4127         22
        1115        1043          4
        1118        1146         15
        1118        4111         45
        1126        1001         25
        1133        1169         15
        1142        1069         30
        1144        1159          6
        1149        1090          5
        1151        6140          6
        1159        1122         29
        1160        1063         34
        1180        1211         10
        1185        1273         70
        1193        1122         22
        1194        1114          3
        1197        1293          9
        1204        1365          5
        1215        1009         12
        1215        1080         41
        1215        1084         10
        1217        5032         25
        1219        1239         12
        1220        1199          8
        1220        3017         10
        1226        1580         12
        1239        4100         29
        1244        1333          7
        1248        3176         33
        1253        1063          9
        1253        3131         12
        1257        1090         10
        1259        1064         20
        1271        3102         18
        1274        1573         16
        1275        1371          4
        1275        1468          4
        1283        1095         36
        1291        1182         16
        1295        1293         26
        1295        4154         62
        1301        4111          9
        1303        1154         31
        1305        3114         14
        1306        1307         31
        1306        1518         31
        1308        3152         21
        1311        1372         15
        1313        4361         15
        1321        1213         30
        1321        3110         47
        1325        1331         13
        1326        1611         17
        1328        1221         14
        1330        1361         23
        1331        1262         17
        1331        1414          4
        1333        3198          9
        1334        1104          9
        1338        1477          9
        1348        1524         11
        1349        1465         29
        1359        5188         52
        1361        1044         11
        1361        1081         11
        1369        1473          5
        1369        1477         41
        1372        1440         17
        1378        4012          8
        1380        1075         14
        1384        4111         38
        1390        1460         43
        1392        3091         45
        1400        1081         36
        1400        1428         36
        1408        1402         28
        1411        1347          7
        1415        1510          5
        1415        4132         20
        1418        1604         19
        1420        1199         15
        1420        1460         14
        1427        1385         26
        1436        1082         25
        1441        1454         15
        1444        3001         31
        1453        4032         17
        1455        1466         12
        1460        1404         10
        1460        4220          8
        1464        3103         37
        1466        1477         19
        1466        2118          8
        1466        3063         14
        1466        4031         11
        1468        1221         42
        1472        4092         15
        1473        1324         10
        1485        1135         41
        1487        1392         10
        1489        1364         34
        1490        1491         13
        1491        1119         19
        1491        1245          8
        1491        3186         19
        1491        3201         65
        1492        1199         11
        1494        1014          7
        1496        4131         12
        1511        1447         19
        1511        3209         22
        1513        1016         19
        1514        3123         39
        1514        3152         37
        1517        1524         32
        1518        1390         39
        1518        1470         17
        1528        1371         14
        1551        1611          6
        1553        1391         22
        1565        1091          7
        1565        1460          8
        1565        2058          5
        1567        2164          8
        1568        1577         15
        1583        1516         15
        1594        1127         18
        1594        1436          5
        1594        1623         14
        1594        2132          9
        1604        1630         19
        1606        4100          7
        1614        1485          9
        1615        1629         17
        1617        3103         10
        1619        1404          6
        1620        1138         15
        1625        1600         10
        1626        1340         16
        1626        1612         40
        1628        1584         13
        2002        2013         36
        2006        1516         29
        2024        1629         32
        2024        3209         65
        2028        2076         45
        2031        2116         62
        2031        3158         17
        2034        2010         32
        2037        1473         10
        2042        1367          9
        2055        3156         21
        2063        1110         17
        2063        1382         66
        2063        3142         18
        2082        1300         15
        2093        2058          6
        2094        2011         16
        2095        2070         14
        2095        2198          9
        2097        2017         51
        2097        2118         18
        2097        3164         18
        2100        2071         13
        2109        2124         12
        2117        2134         22
        2134        2075          6
        2139        2052         34
        2139        2099         12
        2149        3129         20
        2150        2223         29
        2157        2091         15
        2157        2118         14
        2158        3129         47
        2160        1513         15
        2175        2117         37
        2177        2028         10
        2186        2136         23
        2189        2101         28
        2198        2076         14
        2198        2291         20
        2201        3272         34
        2204        2181         25
        2205        4156         13
        2218        2087         14
        2218        2131         19
        2223        1630          9
        2281        1528         21
        2281        3187         11
        2294        2284         42
        2295        2291         15
        2306        3373         22
        3020        1490         12
        3024        3202         33
        3034        4291         13
        3044        1469         24
        3050        1075         17
        3057        3121         12
        3066        1449         53
        3069        1375         18
        3085        1542         15
        3086        1346         45
        3087        3100          7
        3091        1542         23
        3094        1520         10
        3095        1406         28
        3099        1456         24
        3106        3074         14
        3116        1585         17
        3116        4144         17
        3118        3355          5
        3119        1300         23
        3120        3224         21
        3121        3064         17
        3121        4149         10
        3126        3106         23
        3130        1478         13
        3135        3070         18
        3145        1581         22
        3153        1533         15
        3160        3196         10
        3165        3070         38
        3166        2015         20
        3166        2292         20
        3177        1613         30
        3183        1440          6
        3183        3131          6
        3185        3166         11
        3187        1449         11
        3195        4200         33
        3196        3142          9
        3196        3427         12
        3197        1265         27
        3201        3204         22
        3203        1438         13
        3212        1477         43
        3216        1449         12
        3216        3138         27
        3217        3220         15
        3219        3201         12
        3227        1505         23
        3229        3273         14
        3242        2018         11
        3249        3112         29
        3249        3195         28
        3253        3386         15
        3257        1256          7
        3257        1405         14
        3257        1544         18
        3259        1478         21
        3259        3265         22
        3269        4204         18
        3271        1542          9
        3273        2011         20
        3275        3098         31
        3275        3260         28
        3277        3169         17
        3280        3194         16
        3280        3283         16
        3285        4378         45
        3292        1541         17
        3293        3418         32
        3293        4169         32
        3303        3142         17
        3319        4118         18
        3323        1554         20
        3330        3143         13
        3330        3204         23
        3330        3395          8
        3334        1516         46
        3334        3373         16
        3336        3392         16
        3342        3283         32
        3345        1490         33
        3361        3209         15
        3363        1608          5
        3364        3115         13
        3365        3239         32
        3367        4165          5
        3373        3204         35
        3373        3389         17
        3387        2292         33
        3394        3372         17
        3396        1188         25
        3399        3141         38
        3401        3355         71
        3407        3105         11
        3408        3412         54
        3409        3390          9
        3409        3404         10
        3415        3399         13
        3424        3184          4
        3428        3129          4
        3474        3467         21
        4005        1440         27
        4005        4039          7
        4005        4083         22
        4007        1256         29
        4009        5122          7
        4010        1029          5
        4013        4383         20
        4016        4006         18
        4018        4003         25
        4022        4052         27
        4022        5137         37
        4024        4147         12
        4029        4048         15
        4032        8526         19
        4034        4057         21
        4035        1100          4
        4035        1520         32
        4037        4035         29
        4037        4115         21
        4038        1003         33
        4038        1047          8
        4038       17579         23
        4041        4013          3
        4042        4048         38
        4043        1363         25
        4045        5101         26
        4046        4180         38
        4052        4297          7
        4053        1010         34
        4053        1092         32
        4053        4048          9
        4054        4225         28
        4057        1169         23
        4057        4014         20
        4057        5027          6
        4059        3356         21
        4059        4109         27
        4060        3100         13
        4061        1491         11
        4064        4070         51
        4066        4109          7
        4066        4115         16
        4072        4037         12
        4075        4280         17
        4079        4041         21
        4080        1284         22
        4080        4137          6
        4080        4383          9
        4080        5137         17
        4084        4115         12
        4090        4100         19
        4090        4172         23
        4091        1035         18
        4091        4149         21
        4102        3131         32
        4107        4266         10
        4111        4120         17
        4111        4121         14
        4113        1023         18
        4117        5103         23
        4128        4077         27
        4131        4136         24
        4143        1010         35
        4148        4149         38
        4158        4115          4
        4160        1097         14
        4160        1221          6
        4162        1537         20
        4162        4169         15
        4162        8556         19
        4163        4251         19
        4164        4164         27
        4173        4206         20
        4173        4234         30
        4174        4115          8
        4186        4148          7
        4186        4164         20
        4187        4187          5
        4196        4079          7
        4200        1341         21
        4200        4227          4
        4200        4261         16
        4200        4262         39
        4210        3429         23
        4210        5132         15
        4221        4272          6
        4224        1169         35
        4226        4170         36
        4235        4314         48
        4245        4233         21
        4246        4156         39
        4257        1221         13
        4259        1376         22
        4259        4300         18
        4269        4228         19
        4269        4262         31
        4277        4200         47
        4280        4264         16
        4285        1454         30
        4298        4292         30
        4300        1385         14
        4307        1256         12
        4307        3165         12
        4307        4155          9
        4310        6157         22
        4311        4077         40
        4317        1478         20
        4320        4136          8
        4324        4077          5
        4326        3179         13
        4326        4208         41
        4328        4286         16
        4329        1091         30
        4329        4208         60
        4331        4268         38
        4341        3090         25
        4355        1013         12
        4362        4306          8
        4363        1156         15
        4363        4276         48
        4364        1416         21
        4366        3144         20
        4370        3405         22
        4374        4374         28
        4376        4310         25
        5001        5070         47
        5003        4111         33
        5008        5012         45
        5011        5035         44
        5012        5022         28
        5013        4144         25
        5014        5041         15
        5020        5012         28
        5020        5022         34
        5022        4077         26
        5033        5032         27
        5034        5051         17
        5036        1108         37
        5038        5056         13
        5039        6206         33
        5040        6140         29
        5042        5079         64
        5044        1142         36
        5045        4131         12
        5045        8386         79
        5049        5052         20
        5049        5061         21
        5049        5102         32
        5050        4158         10
        5053        5074         23
        5054        4075         36
        5054        4095         19
        5054        4145         31
        5054        5051         32
        5059        1611         14
        5059        4001         21
        5059        5035         30
        5059        5054         30
        5066        4055         79
        5066        5083         14
        5074        5066         23
        5076        4001         21
        5076        5094         13
        5080        5049         22
        5082        5159         21
        5084        4006         13
        5084        5122          9
        5084        6195          8
        5088        1478         37
        5088        4047         27
        5095        4378        117
        5107        5137         13
        5110        4288         24
        5111        4166         17
        5121        4154         41
        5124        4047         22
        5124        5137         11
        5124        5144         24
        5125        5010         20
        5129        5145         19
        5132        5148         43
        5132        5157         42
        5133        1374          9
        5139        4043         22
        5142        4034         39
        5143        4077         13
        5143        4093         46
        5143        5060          9
        5158        5153         14
        5158        8259         29
        5183        4187         27
        5190        4082         20
        5193        5019          7
        5194        5195         26
        5194        5201         19
        6041        6177         65
        6047        3374         36
        6050        6186         36
        6051        6092         41
        6053        6186         19
        6059        8394         71
        6073        6159         73
        6080        6151         21
        6083        6171         50
        6089        6184         35
        6093        5059         19
        6098        5051         71
        6105        5022         30
        6134        6206         27
        6170        5023         23
        6197        6134         39
        6203        5001         34
        6206        6121         20
        6220        8149         18
        6223        4111         43
        6224        5035         17
        6227        6114         12
        6232        8512         23
        6233        8352         23
        7016        7004          5
        7016        7037          8
        7026        7062         27
        7033        7151         15
        7037        6196         21
        7037        7037         18
        7037        8006         18
        7044        7055         43
        7060        7072         54
        7065        7076         30
        7067        6052         23
        7067        7009         30
        7067        7054         12
        7067        7082         27
        7067        7102         19
        7072        7168         21
        7079        7037         14
        7083        7083         46
        7083        7168         18
        7087        7111         12
        7091        7148         15
        7093        7067         27
        7093        7083         37
        7094        7140         58
        7099        7082         29
        7099        7099         23
        7113        7145         27
        7130        7080         60
        7130        7133         28
        7137        7096         23
        7141        7115          9
        7145        6188         32
        7148        7080         14
        7151        6151         24
        7151        7116         42
        7159        7111         54
        7159        7137         32
        7168        7037         21
        7168        7082         20
        7168        7107         21
        8107        6187         31
        8107        8136         24
        8108        8242         14
        8109        8128         15
        8111       18155         21
        8115        8136         15
        8116        8133         84
        8125        8134         29
        8127        8123          9
        8127        8257         37
        8131        6205         30
        8134        8141         20
        8139        8123         29
        8144        8155         14
        8148        6056         26
        8151        8149         21
        8153        6034         26
        8156        8123         28
        8156        8223         11
        8201        8345         10
        8222        8338         11
        8223        8231         38
        8224        8217         22
        8238        8391         12
        8238        8526          9
        8239        8292         18
        8241        8395         15
        8243        8253         33
        8245        5026         26
        8245        8204         75
        8245        8537         18
        8248        8520         33
        8252        6048         30
        8253        8266         29
        8254        8253         13
        8255        8416         30
        8273        8352         27
        8282        8266         23
        8282        8280         47
        8282        8345         10
        8288        8518         27
        8291        8318         41
        8300        8380         19
        8300        8556         19
        8301        8260         24
        8308        8404         13
        8312        8574         24
        8313        8274         24
        8315        8242         25
        8317        8297          6
        8318        8409         15
        8323        8380         14
        8326       17816         16
        8331        8253         14
        8331        8407         12
        8332        8404        131
        8332        8414         17
        8338        8400         22
        8345        8277         34
        8356        8365         13
        8357        8352         15
        8357        8380         18
        8360        8352         40
        8360        8404         33
        8364        8390         37
        8365        8363         16
        8376        8291         25
        8376        8383         12
        8381        8416         10
        8390        8264         16
        8390        8297         16
        8395        8299         11
        8395        8424         17
        8399        8340          7
        8402        8224         48
        8402        8339         18
        8402        8409         13
        8406        8416          9
        8410        8505         42
        8417        8353         30
        8418        8427         16
        8501        6173          9
        8513        8532         19
        8518        8532         18
        8520        8574         35
        8522        8380         14
        8522        8532         14
        8522        8551         63
        8524        8532         51
        8525        8532         20
        8526        8536         28
        8528        8532         49
        8532        8510         11
        8534        8532          8
        8536        8404         15
        8560        8600         31
        8565        8559         56
        8576        8526         21
        8576        8556         37
        8576        8567         25
        8582        8549         15
        8587        5022         18
        8587        5198         12
        8595        8532         19
        8596        8259         17
        8596        8360         15
        8596        8557         19
        8596        8581         19
        8597        4150         14
        8602        8596         21
        8704        1352         53
        8704        4100         16
        8705        4297         23
        8709        4225          2
        8709        8706         26
        8813        3427         33
        8814        3144         17
        8816        4361         14
        8826        8810         15
        8826        8826         37
        8827        8833         13
        8827        8851         28
        8830        3086         19
        8830        8831         27
        8835        8847         19
        8837        8833         36
        8838        8893         17
        8839        8850          7
        8840        8833         23
        8843        8885         21
        8851        8835         25
        8858        8856         33
        8860        8831          8
        8861        8872         10
        8870        8866         27
        8871        8833         32
        8883        8883         14
        8885        8886         35
        8885       17580         79
        8886        8885          9
        8893        8897         30
        8893        8901         35
        8900        8908         42
        8900        8910         42
        8900        8912         42
        8902        8893         12
        8902        8901         53
        8905        8879         20
        8905        8896         16
        8908        8914        112
        8909        8906         11
        8909        8911         24
        8914        8915          9
        8918        8918         85
        9010        9010         13
        9020        9010         79
        9026        9020        120
        9112        9106         35
        9117        9122         16
        9119        9010         11
        9119        9109         13
        9120        9113         40
        9123        9140         20
        9124        9107         33
        9124        9135          8
        9133        9107         40
        9140        9110          5
        9140        9140         80
        9145        9122         18

TABLE    : start_time (750)

   ggh4_orig   ggh4_dest      total
        1002        4130          9
        1021        1381         16
        1029        4288         37
        1031        5130         37
        1035        1029         67
        1041        1061          9
        1044        1197         27
        1045        4004         23
        1072        3200         31
        1075        1136          4
        1088        4108         13
        1096        1141         28
        1117        3186         29
        1118        1221         61
        1118        3204         61
        1126        1497         17
        1138        4154         19
        1142        1010         11
        1177        1321         18
        1184        1286         14
        1185        3006         11
        1207        1290          8
        1213        1540          8
        1243        1355         17
        1243        1483         14
        1243        3184         17
        1253        1285         10
        1258        1100         16
        1275        3129         65
        1278        6149         16
        1283        3129         36
        1285        3158         24
        1292        1199         23
        1301        1122         19
        1308        1337         45
        1317        1440         44
        1338        1477          9
        1341        1227         20
        1357        1595         12
        1376        1256         16
        1391        1471         39
        1392        1138          8
        1426        1365         30
        1431        1395         29
        1446        3073         10
        1455        1265         25
        1456        3026         32
        1461        1357         16
        1463        2016         17
        1477        3088         26
        1506        4380         12
        1507        1369          7
        1518        1479         17
        1521        1466         11
        1529        1303         13
        1533        3102         34
        1535        1353         13
        1535        1372         27
        1540        1479         33
        1555        1491          8
        1583        3281         14
        1588        1114         26
        1599        3204         27
        1606        1346         15
        1620        1440          4
        1620        1540          9
        1620        3308         16
        1631        1629         19
        2013        1593         31
        2023        2028         31
        2055        2091         12
        2063        2158         35
        2074        1603         35
        2097        2095          8
        2104        2116         23
        2117        2027         24
        2141        2227         15
        2158        1610         21
        2175        3098         19
        2178        2090         34
        2181        5161         30
        2189        2118         23
        2189        2140         23
        2201        2215         17
        2215        2177         26
        2235        2241         45
        2290        3373         37
        2296        1341         17
        2304        2292         17
        2305        3105         29
        3019        1542         13
        3032        1081         18
        3032        3130         14
        3066        1107         19
        3071        1108          5
        3080        1366         19
        3091        3114         36
        3116        1063         16
        3122        3209          8
        3160        1335         10
        3166        3374         30
        3167        4158         21
        3168        3232         14
        3168        3244         44
        3174        3158         31
        3183        2118          5
        3185        1375         10
        3214        1518         14
        3219        3420         22
        3226        1528         18
        3227        1107         21
        3249        1491         22
        3249        3025         11
        3253        4234         29
        3257        1580         22
        3266        1466         11
        3266        1616         13
        3272        3272         40
        3273        1610         46
        3277        3164         22
